Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","246","Finlande","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","250","France","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","250","France","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","250","France","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","250","France","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","250","France","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","300","Grèce","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","300","Grèce","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","300","Grèce","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","300","Grèce","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","300","Grèce","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","308","Grenade","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","308","Grenade","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","308","Grenade","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","308","Grenade","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","308","Grenade","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","304","Groenland","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","304","Groenland","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","304","Groenland","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","304","Groenland","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","304","Groenland","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","324","Guinée","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","324","Guinée","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","324","Guinée","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","324","Guinée","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","324","Guinée","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","226","Guinée équatoriale","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","226","Guinée équatoriale","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","226","Guinée équatoriale","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","226","Guinée équatoriale","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","226","Guinée équatoriale","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","624","Guinée-Bissau","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","26.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","624","Guinée-Bissau","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","26.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","624","Guinée-Bissau","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","26","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","624","Guinée-Bissau","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","25.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","624","Guinée-Bissau","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","25.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","348","Hongrie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","348","Hongrie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","348","Hongrie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","348","Hongrie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","348","Hongrie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","184","Îles Cook","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","184","Îles Cook","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","184","Îles Cook","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","184","Îles Cook","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","184","Îles Cook","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","584","Îles Marshall","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","584","Îles Marshall","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","584","Îles Marshall","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","584","Îles Marshall","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","584","Îles Marshall","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","372","Irlande","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","372","Irlande","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","372","Irlande","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","372","Irlande","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","372","Irlande","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","352","Islande","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","352","Islande","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","352","Islande","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","352","Islande","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","352","Islande","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","376","Israël","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","376","Israël","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","376","Israël","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","376","Israël","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","376","Israël","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","380","Italie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","380","Italie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","380","Italie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","380","Italie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","380","Italie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","414","Koweït","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","414","Koweït","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","414","Koweït","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","414","Koweït","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","414","Koweït","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","428","Lettonie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","428","Lettonie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","428","Lettonie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","428","Lettonie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","428","Lettonie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","434","Libye","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","434","Libye","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","434","Libye","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","434","Libye","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","434","Libye","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","440","Lituanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","440","Lituanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","440","Lituanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","440","Lituanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","440","Lituanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","442","Luxembourg","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","442","Luxembourg","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","442","Luxembourg","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","442","Luxembourg","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","442","Luxembourg","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","462","Maldives","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","462","Maldives","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","462","Maldives","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","462","Maldives","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","462","Maldives","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","470","Malte","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","470","Malte","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","470","Malte","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","470","Malte","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","470","Malte","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","583","Micronésie (États fédérés de)","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","583","Micronésie (États fédérés de)","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","583","Micronésie (États fédérés de)","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","583","Micronésie (États fédérés de)","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","583","Micronésie (États fédérés de)","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","499","Monténégro","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","499","Monténégro","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","499","Monténégro","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","499","Monténégro","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","499","Monténégro","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","520","Nauru","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","520","Nauru","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","520","Nauru","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","520","Nauru","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","520","Nauru","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","13.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","12.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","11.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","10.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","11","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20142016","2014-2016","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20152017","2015-2017","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","554","Nouvelle-Zélande","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20132015","2013-2015","%","2.5","E","Valeur estimée",""
